Hourly Dry Bulb (deg C),Hourly Wet Bulb (deg C),Hourly Direct Normal Irradiance (W/m2),Hourly Diffuse Horizontal Irradiance (W/m2),Hourly Global Horizontal Irradiance (W/m2),Hourly Albedo,Hourly Wind Speed (m/s)
9.4,10.84907057,0,0,0,0.16,1.5
10.6,10.09558514,0,0,0,0.16,0
10,10.24998028,0,0,0,0.16,1.5
11.7,11.70900454,284,29,61,0.16,0
13.3,13.30523815,415,96,213,0.16,1.5
15,14.02124765,231,196,292,0.16,2.6
15,14.38794879,142,269,341,0.16,0
15,14.52973234,305,247,416,0.16,1.5
16.1,15.01902815,370,226,430,0.16,0
17.2,15.53153576,464,187,416,0.16,0
17.2,15.54407732,200,209,287,0.16,0
16.7,15.37310402,89,133,155,0.16,0
16.1,15.10384998,45,21,25,0.16,0
15.6,14.46816174,0,0,0,0.16,3.1
15,13.33563247,0,0,0,0.16,1.5
15,12.84345356,0,0,0,0.16,1.5
14.4,12.59811302,0,0,0,0.16,0
13.9,12.444928,0,0,0,0.16,0
14.4,11.48648066,0,0,0,0.16,3.1
13.9,11.25772479,0,0,0,0.16,0
12.8,10.45920846,0,0,0,0.16,0
12.2,9.584162589,0,0,0,0.16,0
12.2,9.378391344,0,0,0,0.16,0
11.7,9.393700911,0,0,0,0.16,0
11.7,9.494234106,0,0,0,0.16,0
11.7,8.941236589,0,0,0,0.16,0
11.7,8.323935372,0,0,0,0.16,0
12.8,9.364579144,26,36,38,0.16,0
13.9,11.24431187,71,119,138,0.16,1.5
14.4,11.92895446,23,170,179,0.16,0
15,11.78343887,94,254,301,0.16,1.5
15,11.65837799,96,286,339,0.16,0
15.6,12.00034993,109,269,329,0.16,1.5
15.6,12.24584061,322,231,389,0.16,0
15.6,11.94736895,77,180,210,0.16,1.5
15.6,11.76325822,216,115,168,0.16,1.5
15.6,11.21633349,107,18,26,0.16,1.5
15,10.40222653,0,0,0,0.16,0
15,10.01099599,0,0,0,0.16,0
13.9,9.657175878,0,0,0,0.16,0
13.3,8.691513539,0,0,0,0.16,0
12.8,7.875904583,0,0,0,0.16,0
12.2,8.387706517,0,0,0,0.16,2.1
12.2,8.124987206,0,0,0,0.16,1.5
12.8,7.49406495,0,0,0,0.16,0
11.1,7.268227733,0,0,0,0.16,0
11,7.514232772,0,0,0,0.16,0
11,7.699747472,0,0,0,0.16,0
11,7.390451806,0,0,0,0.16,0
11,7.182560111,0,0,0,0.16,1.5
12,7.698682094,0,0,0,0.16,1.5
12,9.162327517,17,29,30,0.16,2.1
12.8,10.94466194,0,90,90,0.16,0
12.8,12.41362437,23,169,179,0.16,0
13.3,12.92220398,201,251,351,0.16,1.5
13.3,12.60871662,180,300,398,0.16,1.5
14.4,12.66747609,370,229,430,0.16,0
15.6,13.0632869,217,243,348,0.16,0
15.6,12.98419788,19,164,172,0.16,1.5
15.6,12.53480622,75,117,135,0.16,0
14.4,11.82125413,36,17,20,0.16,4.1
13.9,11.54535851,0,0,0,0.16,4.6
13.9,11.27698561,0,0,0,0.16,2.6
12.8,11.39216602,0,0,0,0.16,1.5
12.2,11.03933618,0,0,0,0.16,0
11.7,10.14399899,0,0,0,0.16,1.5
12.2,10.14560708,0,0,0,0.16,0
12.2,9.176151161,0,0,0,0.16,0
11.1,8.13977965,0,0,0,0.16,2.1
10.6,7.625580056,0,0,0,0.16,0
11,7.171029439,0,0,0,0.16,0
11,6.742165083,0,0,0,0.16,0
9,6.532936261,0,0,0,0.16,1.5
10,7.983691639,0,0,0,0.16,0
10,7.706710433,0,0,0,0.16,0
12,7.886114611,104,30,41,0.16,0
12,9.849018667,488,78,210,0.16,0
13,12.16691619,645,96,357,0.16,1.5
13.9,13.05139208,625,146,457,0.16,1.5
13.9,12.45324649,443,217,458,0.16,0
15,11.97888461,516,190,468,0.16,1.5
16.1,12.48300827,656,154,471,0.16,0
17.8,13.59118415,517,130,328,0.16,1.5
18.3,12.88136458,330,125,205,0.16,0
16.1,10.83393123,158,18,29,0.16,5.2
15,9.627200844,0,0,0,0.16,5.7
13.9,9.012465422,0,0,0,0.16,4.1
12.8,9.058442044,0,0,0,0.16,4.1
12.2,8.855988817,0,0,0,0.16,3.6
12.2,8.140147133,0,0,0,0.16,1.5
11.7,7.358313083,0,0,0,0.16,1.5
11.1,7.662176483,0,0,0,0.16,1.5
11.7,7.72641635,0,0,0,0.16,1.5
10,6.955076739,0,0,0,0.16,2.6
9.4,6.5813686,0,0,0,0.16,2.1
10,6.274135294,0,0,0,0.16,0
11.7,6.970286239,0,0,0,0.16,0
11.7,8.104186156,0,0,0,0.16,0
11.7,8.1381223,0,0,0,0.16,0
12.2,10.03453318,210,30,51,0.16,1.5
12.2,11.51206441,244,106,171,0.16,2.1
12.2,12.50583027,547,122,341,0.16,0
12.8,12.68042707,625,137,445,0.16,0
13.9,12.42358923,575,171,481,0.16,1.5
15,12.42267674,395,231,443,0.16,3.1
15.6,12.87621518,198,240,335,0.16,2.6
15.6,13.41202323,32,168,180,0.16,3.6
15,13.62790476,136,116,149,0.16,2.6
14.4,13.84061737,64,16,21,0.16,2.6
13.9,12.98195646,0,0,0,0.16,5.7
13.9,12.83142004,0,0,0,0.16,5.2
13.9,10.76310229,0,0,0,0.16,4.1
13.3,9.131011972,0,0,0,0.16,8.2
12.8,8.102265583,0,0,0,0.16,3.6
12.2,9.255911556,0,0,0,0.16,2.1
12.8,8.866563183,0,0,0,0.16,1.5
12.8,8.271786328,0,0,0,0.16,2.6
12.2,6.972820244,0,0,0,0.16,2.1
12.2,6.340627828,0,0,0,0.16,4.6
12.2,6.488488022,0,0,0,0.16,4.1
12.2,6.186885161,0,0,0,0.16,3.1
11.7,5.72452125,0,0,0,0.16,3.6
12.2,4.643519917,0,0,0,0.16,3.1
12.2,5.939842961,289,22,50,0.16,2.1
13.3,9.347042183,589,58,212,0.16,1.5
14.4,11.03248816,707,80,361,0.16,1.5
14.4,11.4628171,772,94,473,0.16,3.1
13.9,11.86401517,706,144,523,0.16,1.5
14.4,12.52109161,382,233,436,0.16,1.5
15,13.30721973,731,116,465,0.16,0
15.6,13.55663894,634,114,353,0.16,4.1
15,13.08929594,332,117,196,0.16,5.7
13.3,11.45817394,155,16,26,0.16,6.2
12.8,10.68213246,0,0,0,0.16,5.7
12.2,10.41490299,0,0,0,0.16,6.2
12.2,9.686978517,0,0,0,0.16,5.2
11.7,9.06038855,0,0,0,0.16,4.1
11.1,7.434708044,0,0,0,0.16,1.5
10,8.04116855,0,0,0,0.16,0
10.6,7.435687828,0,0,0,0.16,0
10,6.819573378,0,0,0,0.16,1.5
9.4,6.690022428,0,0,0,0.16,0
12.2,5.902995111,0,0,0,0.16,4.6
12.2,4.959081561,0,0,0,0.16,6.7
12.2,3.947337267,0,0,0,0.16,8.2
12.2,4.215549039,0,0,0,0.16,5.2
11.1,4.014607417,0,0,0,0.16,4.1
12.2,5.183796722,297,20,48,0.16,4.6
12.8,8.50155895,577,58,207,0.16,7.2
13.9,10.11811736,609,100,340,0.16,4.1
15,10.80447417,625,135,439,0.16,0
15.6,11.62703101,497,198,463,0.16,0
15.6,11.66822107,613,162,487,0.16,0
16.1,12.77999795,744,112,465,0.16,0
18.3,13.75656747,635,108,345,0.16,3.6
19.4,13.90703258,500,103,221,0.16,5.7
17.8,13.38182103,230,13,29,0.16,11.8
16.7,11.90988301,0,0,0,0.16,9.8
16.7,9.824412422,0,0,0,0.16,14.4
16.1,8.10032865,0,0,0,0.16,9.8
15.6,7.544406172,0,0,0,0.16,10.8
14.4,7.517943278,0,0,0,0.16,11.3
13.9,8.084967433,0,0,0,0.16,12.9
13.3,7.844965556,0,0,0,0.16,11.3
12.8,6.257516844,0,0,0,0.16,12.4
12.8,6.139632317,0,0,0,0.16,12.9
12.8,5.903729806,0,0,0,0.16,12.4
12.2,4.959806978,0,0,0,0.16,11.3
12.2,4.605718411,0,0,0,0.16,10.8
11.7,4.286481267,0,0,0,0.16,9.8
11.1,4.691416028,0,0,0,0.16,5.7
11.7,5.95946815,202,23,41,0.16,7.2
12.8,8.27687975,495,67,193,0.16,5.2
12.8,10.19223939,672,88,349,0.16,5.7
14.4,10.15049539,701,111,450,0.16,6.7
15,10.63405818,742,123,516,0.16,8.2
15.6,11.62494852,619,161,487,0.16,6.2
16.1,11.41979914,539,156,411,0.16,4.1
15.6,11.66308701,525,127,322,0.16,7.7
15.6,12.25340334,418,113,211,0.16,12.4
15,11.89003944,190,14,27,0.16,4.1
14.4,10.48440137,0,0,0,0.16,3.6
15,9.249889678,0,0,0,0.16,4.6
14.4,9.473295944,0,0,0,0.16,4.1
13.3,9.229144356,0,0,0,0.16,2.6
12.8,8.298056911,0,0,0,0.16,1.5
13.9,8.246652094,0,0,0,0.16,0
10.6,6.959727811,0,0,0,0.16,2.1
7.8,6.643051806,0,0,0,0.16,2.1
7.8,6.081418089,0,0,0,0.16,4.1
8.3,5.548376811,0,0,0,0.16,4.1
9.4,5.548376811,0,0,0,0.16,1.5
5.6,5.839839328,0,0,0,0.16,2.6
8.9,4.810745439,0,0,0,0.16,1.5
8.9,4.690450211,0,0,0,0.16,0
8.3,5.365426289,211,21,40,0.16,0
12.2,8.261455317,451,70,184,0.16,2.6
13.9,9.838316111,304,161,278,0.16,0
15,10.11432753,654,147,461,0.16,2.1
15,11.72324311,796,103,522,0.16,0
15,12.49959997,783,103,512,0.16,2.1
15.6,12.41302014,663,148,459,0.16,1.5
14.4,12.3945477,253,166,260,0.16,0
16.1,12.3945477,259,152,212,0.16,2.6
13.9,12.18409697,116,19,26,0.16,3.1
13.3,11.53797353,0,0,0,0.16,5.2
12.8,10.89623359,0,0,0,0.16,3.6
11.7,10.46149508,0,0,0,0.16,2.1
11.7,10.70337778,0,0,0,0.16,0
10.6,9.653779867,0,0,0,0.16,0
11.1,7.696880756,0,0,0,0.16,0
9.4,7.265851022,0,0,0,0.16,0
8.3,6.25530675,0,0,0,0.16,0
8.9,5.884542378,0,0,0,0.16,0
7.2,6.081996139,0,0,0,0.16,0
8.3,6.0460268,0,0,0,0.16,0
7.8,6.063300161,0,0,0,0.16,0
7.2,5.16299665,0,0,0,0.16,2.1
8.9,5.193379794,0,0,0,0.16,3.1
10,7.036081744,239,18,38,0.16,2.1
11.7,9.112736939,424,74,179,0.16,0
12.2,10.69044402,528,116,318,0.16,0
12.2,11.74031653,489,166,399,0.16,0
12.2,11.44230676,455,201,439,0.16,0
12.8,11.90694825,534,177,455,0.16,1.5
14.4,12.40787624,471,171,391,0.16,0
15.6,12.66341087,474,134,307,0.16,0
15,12.30601263,352,133,213,0.16,4.1
12.8,11.16595274,156,16,25,0.16,5.7
12.8,11.54082246,0,0,0,0.16,3.6
12.2,10.65885404,0,0,0,0.16,0
11.7,11.08970572,0,0,0,0.16,0
11.1,10.32946588,0,0,0,0.16,2.1
10.6,9.999984511,0,0,0,0.16,2.1
10,9.417881689,0,0,0,0.16,0
9.4,9.487071822,0,0,0,0.16,0
8.9,9.583107656,0,0,0,0.16,1.5
9.4,8.799405683,0,0,0,0.16,0
8.3,7.544076683,0,0,0,0.16,0
7.2,5.439380361,0,0,0,0.16,1.5
6.7,6.962187494,0,0,0,0.16,0
7.2,9.044609933,0,0,0,0.16,0
8.9,8.79993255,0,0,0,0.16,0
9.4,8.432447961,236,18,37,0.16,0
10.6,9.331599506,594,53,199,0.16,0
11.7,10.51906553,659,92,342,0.16,0
12.8,11.16100488,459,176,393,0.16,1.5
13.3,11.26276216,437,212,439,0.16,1.5
13.9,11.22512926,462,191,430,0.16,0
16.1,11.45847579,583,147,418,0.16,0
16.1,11.69348966,370,157,292,0.16,0
15,11.46913317,406,110,202,0.16,3.1
13.9,10.99580486,178,13,24,0.16,5.2
13.3,11.11874818,0,0,0,0.16,5.7
12.8,11.06341928,0,0,0,0.16,6.2
12.8,10.9144645,0,0,0,0.16,4.6
12.2,10.56672819,0,0,0,0.16,5.2
12.2,10.70621911,0,0,0,0.16,5.2
11.7,11.25772479,0,0,0,0.16,3.1
10.6,11.46230759,0,0,0,0.16,1.5
11.1,11.46217259,0,0,0,0.16,3.6
11.7,11.46208948,0,0,0,0.16,4.6
11.7,11.46194598,0,0,0,0.16,2.6
11.7,11.72544769,0,0,0,0.16,3.6
11.7,11.87766674,0,0,0,0.16,2.6
11.7,11.87766674,0,0,0,0.16,2.1
12.2,12.11085735,0,0,0,0.16,2.6
11.7,12.61895678,0,5,5,0.16,4.1
11.7,12.59717282,11,88,91,0.16,3.6
12.8,13.41474277,11,141,146,0.16,3.6
13.9,13.88861296,200,227,321,0.16,6.2
14.4,14.01652093,293,245,397,0.16,5.7
15,14.38169483,24,209,221,0.16,3.6
13.9,13.9434269,0,151,151,0.16,0
15,13.25245343,0,103,103,0.16,4.6
14.4,12.81290432,184,102,144,0.16,3.6
15,11.76378744,80,12,16,0.16,3.6
14.4,10.97046034,0,0,0,0.16,2.1
13.9,10.18831965,0,0,0,0.16,2.6
12.8,9.489820778,0,0,0,0.16,2.1
12.2,9.06338735,0,0,0,0.16,2.6
12.2,8.358270372,0,0,0,0.16,4.6
12.2,7.482851978,0,0,0,0.16,3.1
12.2,7.402958083,0,0,0,0.16,3.1
12.2,7.306226978,0,0,0,0.16,3.6
12.2,6.857428339,0,0,0,0.16,3.1
12.2,6.345763483,0,0,0,0.16,1.5
11.7,5.8715454,0,0,0,0.16,0
12.2,5.427198322,0,0,0,0.16,2.6
11.7,5.254648089,0,0,0,0.16,4.1
11.7,4.900080261,0,0,0,0.16,2.6
12.2,5.303127167,158,18,29,0.16,3.1
12.2,6.029926367,463,66,176,0.16,2.1
13.3,6.567013389,515,119,311,0.16,0
13.9,6.858385978,494,162,393,0.16,2.1
13.9,6.9974352,425,208,427,0.16,1.5
14.4,7.540126161,164,270,354,0.16,1.5
14.4,7.394348794,136,239,302,0.16,2.1
13.9,7.349523194,71,180,206,0.16,1.5
13.9,7.700932028,15,105,108,0.16,1.5
13.9,7.455746517,7,12,12,0.16,3.1
13.3,7.18779545,0,0,0,0.16,5.2
13.3,6.86252975,0,0,0,0.16,2.6
13.3,6.062417322,0,0,0,0.16,4.1
12.8,5.9757254,0,0,0,0.16,3.1
12.8,5.593333817,0,0,0,0.16,3.6
13.3,4.902328283,0,0,0,0.16,2.6
13.3,4.9834517,0,0,0,0.16,0
13.3,3.908505372,0,0,0,0.16,3.1
12.2,1.923834311,0,0,0,0.16,4.6
12.2,0.560375744,0,0,0,0.16,4.6
12.8,1.773187578,0,0,0,0.16,7.2
13.9,1.495989133,0,0,0,0.16,11.8
15,1.108104156,0,0,0,0.16,9.3
12.8,-0.004745344,0,0,0,0.16,10.3
12.2,1.729794067,127,23,32,0.16,12.4
12.2,4.604280622,106,73,98,0.16,9.3
12.2,5.579973856,498,142,326,0.16,5.7
12.2,6.62812755,624,125,415,0.16,1.5
13.9,7.169944617,682,143,492,0.16,7.2
14.4,7.455545761,443,198,423,0.16,8.8
15,7.48099815,484,170,391,0.16,8.8
15,7.586708728,462,143,309,0.16,7.7
13.9,7.504509633,363,101,181,0.16,8.2
13.3,6.313656367,154,11,20,0.16,7.2
12.8,6.612244522,0,0,0,0.16,6.7
12.2,6.542355928,0,0,0,0.16,6.2
12.8,5.593333817,0,0,0,0.16,6.7
12.2,4.336590211,0,0,0,0.16,5.7
12.8,3.437956056,0,0,0,0.16,7.2
12.2,3.427771611,0,0,0,0.16,6.7
11.7,3.690071683,0,0,0,0.16,6.2
11.7,3.437956056,0,0,0,0.16,7.7
11.1,3.230121417,0,0,0,0.16,9.8
10.6,4.144659789,0,0,0,0.16,6.2
10.6,4.683797411,0,0,0,0.16,6.7
10,4.981795967,0,0,0,0.16,6.2
10.6,5.226891167,0,0,0,0.16,9.8
10.6,5.256906511,0,0,0,0.16,9.8
10.6,5.2565587,193,16,29,0.16,7.7
11.1,6.465618917,392,71,162,0.16,9.3
11.1,7.345510817,537,108,305,0.16,9.8
11.7,7.571053722,453,172,381,0.16,7.2
12.2,7.683314883,616,172,485,0.16,8.8
13.3,7.081659739,395,217,417,0.16,8.8
13.3,7.403448978,738,110,446,0.16,7.7
13.9,7.754149633,683,97,341,0.16,6.2
13.9,7.495031228,464,104,206,0.16,7.2
13.3,7.530733656,196,11,22,0.16,6.2
12.8,8.194711689,0,0,0,0.16,7.2
12.2,8.139548183,0,0,0,0.16,5.7
11.7,7.638578694,0,0,0,0.16,7.7
11.1,7.759765606,0,0,0,0.16,7.7
10.6,8.247844433,0,0,0,0.16,6.2
11.1,9.0567664,0,0,0,0.16,3.6
11.1,9.692250706,0,0,0,0.16,7.7
10.6,9.860489372,0,0,0,0.16,4.6
10.6,9.860489372,0,0,0,0.16,6.2
10,9.860489372,0,0,0,0.16,5.2
8.9,10.17319643,0,0,0,0.16,4.6
9.4,10.70566154,0,0,0,0.16,5.2
8.9,11.25741359,0,0,0,0.16,6.2
6.7,11.46222712,0,0,0,0.16,2.6
8.9,11.46230759,182,14,26,0.16,6.2
8.3,11.79917017,540,54,177,0.16,4.6
9.4,12.28173384,577,100,309,0.16,4.6
9.4,12.44515119,465,168,381,0.16,3.1
10,12.44515119,383,203,396,0.16,2.1
10.6,12.79272455,370,211,398,0.16,0
11.7,12.91122664,180,220,302,0.16,0
11.7,12.59811302,403,150,293,0.16,1.5
12.2,12.44506791,170,109,146,0.16,0
11.1,11.83101903,71,11,15,0.16,2.1
10,10.77503072,0,0,0,0.16,2.1
9.4,10.05083667,0,0,0,0.16,2.6
8.3,9.861997933,0,0,0,0.16,0
7.2,9.861997933,0,0,0,0.16,0
6.7,9.862311056,0,0,0,0.16,1.5
6.7,9.261576222,0,0,0,0.16,1.5
5.6,8.612230356,0,0,0,0.16,0
5,8.423024406,0,0,0,0.16,0
5,8.427198267,0,0,0,0.16,0
4.4,8.433395789,0,0,0,0.16,1.5
3.9,8.433233783,0,0,0,0.16,0
3.3,8.433298861,0,0,0,0.16,1.5
3.9,7.820992233,0,0,0,0.16,1.5
3.9,7.156559483,0,0,0,0.16,1.5
4.4,6.977478594,158,15,25,0.16,1.5
7.2,7.591818161,517,55,172,0.16,1.5
7.8,8.518136494,651,89,324,0.16,0
8.9,9.146330344,494,161,386,0.16,0
8.9,9.937958194,610,160,467,0.16,0
10,10.31503824,364,221,404,0.16,0
10.6,10.31386961,608,137,412,0.16,0
11.7,10.31343246,495,150,325,0.16,0
11.1,10.31343246,124,119,147,0.16,0
11.1,9.986445767,52,12,15,0.16,0
10.6,9.805321206,0,0,0,0.16,2.1
10,9.805539594,0,0,0,0.16,2.6
10,9.800477828,0,0,0,0.16,2.1
10,9.785552061,0,0,0,0.16,0
9.6,9.319333167,0,0,0,0.16,0
9.2,7.60213355,0,0,0,0.16,0
8.8,5.953445461,0,0,0,0.16,0
8.4,5.119164822,0,0,0,0.21,0
8,4.066819267,0,0,0,0.21,0
7.6,2.937777517,0,0,0,0.21,0
7.2,1.943001611,0,0,0,0.21,0
7.2,1.571918106,0,0,0,0.21,2.1
8.9,0.958646072,0,0,0,0.21,1.5
8.3,1.203964361,0,0,0,0.21,1.5
9.4,1.571918106,207,18,33,0.21,1.5
10.6,3.859272956,548,54,177,0.21,0
12.2,5.742333689,632,90,315,0.21,2.6
13.3,6.669402911,745,99,435,0.21,3.1
13.9,7.595171328,817,96,505,0.21,2.1
14.4,7.943963978,871,67,501,0.21,1.5
14.4,7.74676205,842,62,440,0.21,2.1
16.1,7.616710961,773,52,324,0.21,0
15.6,7.615934078,620,38,172,0.21,0
13.9,7.335544211,239,14,31,0.21,4.6
13.3,7.370852567,0,0,0,0.21,4.6
12.2,6.555680222,0,0,0,0.21,2.1
12.2,6.318731428,0,0,0,0.21,0
10,5.027156689,0,0,0,0.21,2.1
10,3.8505257,0,0,0,0.21,1.5
10,3.331255239,0,0,0,0.21,0
9.4,2.771112806,0,0,0,0.21,2.1
8.9,2.552266733,0,0,0,0.21,0
7.8,2.552328283,0,0,0,0.21,1.5
7.2,1.939176239,0,0,0,0.21,1.5
7.2,1.417989878,0,0,0,0.21,0
6.7,1.960368411,0,0,0,0.21,0
6.7,2.483899617,0,0,0,0.21,2.1
8.3,2.404908922,0,0,0,0.21,0
10,2.733245533,35,20,23,0.21,2.1
10,3.458275983,241,82,135,0.21,2.1
10.6,4.38358865,360,127,255,0.21,3.1
11.1,5.792086006,375,170,339,0.21,2.1
11.7,6.624264778,569,136,419,0.21,3.6
12.2,7.075574539,656,133,460,0.21,3.1
12.2,7.097495433,209,190,284,0.21,0
12.8,7.002360206,69,94,118,0.21,2.6
12.8,6.475786817,69,91,106,0.21,2.1
12.8,5.425810178,4,29,29,0.21,3.1
12.8,4.9465982,0,0,0,0.21,0
12.2,4.526687572,0,0,0,0.21,3.1
12.2,4.250476833,0,0,0,0.21,0
12.2,3.498607111,0,0,0,0.21,2.1
12.2,2.40171975,0,0,0,0.21,0
12.2,2.395838022,0,0,0,0.21,0
11.7,2.602146472,0,0,0,0.21,2.1
11.7,1.712249928,0,0,0,0.21,2.1
11.7,2.256076661,0,0,0,0.21,2.6
11.7,2.176161972,0,0,0,0.21,1.5
11.7,2.663591839,0,0,0,0.21,0
11.7,3.082165844,0,0,0,0.21,0
11.7,2.310685033,0,0,0,0.21,2.1
11.7,1.525328161,0,0,0,0.21,6.7
11.7,2.01375415,44,19,22,0.21,3.1
12.2,3.932416406,180,91,130,0.21,6.2
13.3,5.981090011,86,99,130,0.21,3.6
13.3,6.740440844,65,201,230,0.21,4.6
14.4,6.522352939,0,146,146,0.21,6.2
15,6.889010356,0,146,146,0.21,5.2
15,6.690104239,0,127,127,0.21,4.1
13.9,6.989416056,0,93,93,0.21,5.2
13.3,7.844049989,0,49,49,0.21,3.1
13.3,7.530914756,0,12,12,0.21,0
13.9,6.851262006,0,0,0,0.21,6.2
13.9,6.053079183,0,0,0,0.21,5.2
13.3,4.723685017,0,0,0,0.21,3.6
13.3,3.258698233,0,0,0,0.21,3.1
13.3,3.384698711,0,0,0,0.21,2.6
13.3,3.525788761,0,0,0,0.21,0
13.9,2.443869261,0,0,0,0.21,3.6
13.9,1.519061156,0,0,0,0.21,4.1
13.9,1.592236783,0,0,0,0.21,4.6
13.9,0.774610633,0,0,0,0.21,4.6
13.3,0.539969894,0,0,0,0.21,6.7
12.8,0.39359395,0,0,0,0.21,7.7
12.8,0.2648968,0,0,0,0.21,6.2
12.8,0.587980628,0,0,0,0.21,6.2
12.2,-0.225697267,41,19,22,0.21,3.6
12.8,2.469793772,197,75,117,0.21,4.1
13.3,4.16027755,410,140,283,0.21,5.7
13.3,4.5195165,86,144,183,0.21,6.2
13.9,5.134226044,69,174,208,0.21,1.5
13.9,5.859622622,147,171,244,0.21,0
13.9,7.870713133,113,186,236,0.21,3.1
13.9,8.587977083,0,88,88,0.21,3.1
14.4,8.399168228,91,94,114,0.21,0
14.4,8.122624067,0,13,13,0.21,0
14.4,7.615665672,0,0,0,0.21,5.7
14.4,6.835983717,0,0,0,0.21,4.1
15,6.189017389,0,0,0,0.21,7.2
13.9,5.715084056,0,0,0,0.21,5.7
14.4,4.661080378,0,0,0,0.21,8.2
13.9,3.897849011,0,0,0,0.21,7.7
13.9,3.417467711,0,0,0,0.21,5.2
12.8,3.552134472,0,0,0,0.21,0
12.8,2.782811133,0,0,0,0.21,5.7
12.8,3.095937722,0,0,0,0.21,3.1
13.3,3.958728483,0,0,0,0.21,4.1
13.3,3.836717361,0,0,0,0.21,3.6
13.3,3.959301133,0,0,0,0.21,3.1
13.3,3.899683856,0,0,0,0.21,5.2
13.3,4.123791483,0,12,12,0.21,3.6
14.4,4.900709517,12,86,89,0.21,9.3
14.4,5.840102728,80,130,158,0.21,7.7
15.6,6.535834978,43,147,166,0.21,8.2
14.4,6.92784285,65,119,151,0.21,6.7
15,7.339674233,53,167,193,0.21,6.7
16.1,7.5252332,49,161,183,0.21,8.8
16.1,7.568642378,48,221,237,0.21,8.2
15,7.799571472,30,65,71,0.21,5.7
15,8.501823089,9,15,16,0.21,5.2
14.4,8.561228067,0,0,0,0.21,5.2
14.4,9.024724589,0,0,0,0.21,5.2
13.9,9.404471983,0,0,0,0.21,3.1
13.9,9.404740689,0,0,0,0.21,5.2
13.3,8.81370825,0,0,0,0.21,7.7
13.3,8.709529128,0,0,0,0.21,7.2
13.3,8.611369061,0,0,0,0.21,5.7
13.3,8.128537417,0,0,0,0.21,8.2
13.3,7.648848339,0,0,0,0.21,7.2
12.8,7.455903656,0,0,0,0.21,6.7
12.8,7.163667161,0,0,0,0.21,7.7
12.8,6.395678222,0,0,0,0.21,8.2
12.8,4.469304989,0,0,0,0.21,6.7
12.8,4.756077183,0,0,0,0.21,8.2
12.8,5.819958439,0,12,12,0.21,6.7
12.8,6.313998744,56,55,67,0.21,4.1
13.3,7.397768533,36,138,151,0.21,2.1
13.3,8.8087959,0,120,120,0.21,2.1
13.3,9.054957256,57,212,240,0.21,4.1
13.9,8.889663222,57,182,210,0.21,3.6
13.9,9.148369328,36,205,221,0.21,2.1
14.4,9.298723844,31,149,160,0.21,2.6
13.9,9.298723844,29,90,96,0.21,4.6
13.9,9.025694589,3,16,17,0.21,3.1
13.9,9.435142739,0,0,0,0.21,2.1
13.3,9.551087306,0,0,0,0.21,3.1
13.3,9.643956783,0,0,0,0.21,1.5
12.8,9.549944667,0,0,0,0.21,2.1
12.2,10.07849317,0,0,0,0.21,1.5
12.2,10.47764909,0,0,0,0.21,1.5
12.2,9.8097688,0,0,0,0.21,2.6
12.2,9.157679828,0,0,0,0.21,3.6
13.3,10.24999819,0,0,0,0.21,1.5
15.6,11.29120517,0,0,0,0.21,5.7
15.6,11.17614779,0,0,0,0.21,8.2
15,10.37499694,0,0,0,0.21,6.2
14.4,9.999999056,0,0,0,0.21,8.2
15,10.62499709,0,0,0,0.21,7.2
14.4,10.37499564,0,10,10,0.21,6.2
15,10.62499887,0,51,51,0.21,2.6
15.6,11.29169444,0,96,96,0.21,5.7
12.8,11.46132448,0,130,130,0.21,11.3
12.2,11.72494906,106,156,208,0.21,3.6
14.4,11.16108674,22,297,308,0.21,6.2
15,11.02363599,386,143,313,0.21,10.3
12.8,10.89139723,165,119,176,0.21,8.8
12.2,10.69301366,62,97,110,0.21,9.3
11.1,10.45566402,22,32,33,0.21,5.2
10.3,9.982468267,0,0,0,0.21,6.2
10.6,10.14024076,0,0,0,0.21,3.6
10,9.997770483,0,0,0,0.21,0
10,10.14024076,0,0,0,0.21,3.1
10.6,10.04699696,0,0,0,0.21,0
8.9,9.858472856,0,0,0,0.21,9.3
10.6,10.24721104,0,0,0,0.21,3.6
11.1,10.80521857,0,0,0,0.21,6.7
10,10.99999917,0,0,0,0.21,0
10.6,10.99999917,0,0,0,0.21,5.2
10.6,10.9999972,0,0,0,0.21,0
10.6,10.99999734,0,0,0,0.21,6.7
10.6,10.99999917,0,0,0,0.21,5.2
9.4,10.99999696,0,0,0,0.21,0
8.9,11.29194141,5,14,14,0.21,0
8.9,11.79891721,37,61,68,0.21,4.1
10.6,11.99999579,124,123,165,0.21,1.5
12.2,12.2815605,101,196,240,0.21,7.2
10.6,12.79267664,0,246,246,0.21,5.7
10,12.99999395,149,289,362,0.21,3.1
11.7,13.27079573,152,234,301,0.21,6.2
11.7,13.16390608,211,165,238,0.21,8.2
11.1,12.99999395,164,78,113,0.21,4.6
10,13.27079573,95,18,24,0.21,5.7
10,13.16394098,0,0,0,0.21,3.6
10.6,13.27104008,0,0,0,0.21,4.1
10,12.81386019,0,0,0,0.21,4.6
10,12.79287776,0,0,0,0.21,6.7
9.4,12.99999448,0,0,0,0.21,5.2
9.4,12.99999484,0,0,0,0.21,5.2
8.9,12.99999677,0,0,0,0.21,6.2
8.3,13.27149152,0,0,0,0.21,3.1
8.3,13.42867483,0,0,0,0.21,4.1
